date,open,high,low,close,volume
9/30/2013,44.866,45.0569,44.5606,44.6073,659800
10/1/2013,44.4206,44.4206,44.0176,44.0982,528800
10/2/2013,44.0049,44.0049,43.7206,43.8903,796200
10/3/2013,43.9582,43.9879,43.6994,43.8097,1098800
10/4/2013,43.7546,43.8391,43.4788,43.5976,878000
10/7/2013,43.3982,43.78,43.3728,43.6485,238400
10/8/2013,43.9837,43.9964,43.6146,43.6909,264600
10/9/2013,43.3473,43.4831,42.2443,43.3134,493600
10/10/2013,43.3982,44.1406,43.3982,44.1406,274800
10/11/2013,43.6952,43.92,43.6103,43.8861,252800
10/14/2013,43.92,44.2339,43.8521,44.2339,211000
10/15/2013,43.9794,43.9794,43.5552,43.6909,440400
10/16/2013,43.8861,44.1321,43.7631,43.9794,255400
10/17/2013,44.5648,45.5193,44.5351,45.5193,691200
10/18/2013,45.3412,45.6509,45.2818,45.5406,340600
10/21/2013,45.6042,45.7569,45.4345,45.7399,495800
10/22/2013,46.7284,46.9278,46.4526,46.7114,1232000
10/23/2013,46.6393,46.6393,46.1133,46.4569,371400
10/24/2013,46.4781,46.669,46.3954,46.4696,317000
10/25/2013,46.8175,46.8938,46.5969,46.7623,618800
10/28/2013,46.9363,47.2742,46.8854,47.0763,410000
10/29/2013,46.6054,47.0932,46.6054,47.0932,610400
10/30/2013,47.072,47.072,46.5383,46.5502,361200
10/31/2013,47.0381,47.0763,46.7326,46.8726,434800
11/1/2013,46.4526,46.6841,46.2914,46.6563,623200
11/4/2013,46.6138,46.8599,46.3211,46.6011,213600
11/5/2013,46.5884,46.915,46.3933,46.8557,201800
11/6/2013,47.0678,47.1653,46.7963,47.1017,555400
11/7/2013,47.2078,47.2078,46.4017,46.5163,366000
11/8/2013,46.529,46.8387,46.2745,46.8387,577200
11/11/2013,46.7751,46.8302,46.4671,46.7072,867200
11/12/2013,46.1811,46.3636,46.003,46.1769,708000
11/13/2013,45.8545,46.3593,45.8502,46.3593,436000
11/14/2013,46.1387,46.3254,46.0844,46.1854,731600
11/15/2013,46.2914,46.3975,46.2066,46.3975,255600
11/18/2013,46.4951,46.4951,46.1514,46.2448,441800
11/19/2013,46.2236,46.2957,46.0072,46.1557,514400
11/20/2013,46.2193,46.3339,45.4356,45.6933,994600
11/21/2013,45.0485,45.1545,44.8067,45.1163,820800
11/22/2013,44.9848,45.2351,44.9339,45.1757,472600
11/25/2013,45.1969,45.3539,44.9806,45.0654,414400
11/26/2013,44.9891,45.1121,44.8576,44.8915,362000
11/27/2013,45.2903,45.3878,45.0612,45.0654,459600
11/29/2013,45.2818,45.4175,45.1079,45.1079,109400
12/2/2013,44.9721,45.006,44.5394,44.5648,287200
12/3/2013,44.6157,44.6157,44.2976,44.5479,379800
12/4/2013,44.3909,44.7727,44.3655,44.6794,292000
12/5/2013,44.3655,44.4545,44.1788,44.3018,232200
12/6/2013,44.5521,44.5648,44.2976,44.5139,193800
12/9/2013,44.1236,44.4206,44.1109,44.2255,1455400
12/10/2013,44.3103,44.3103,44.0261,44.1406,1148000
12/11/2013,44.2212,44.2212,43.9073,44.0982,1779600
12/12/2013,43.7461,43.92,43.4491,43.5722,1269800
12/13/2013,43.4279,43.4491,43.1946,43.4152,491000
12/16/2013,43.6867,43.9646,43.6446,43.6612,604600
12/17/2013,43.7758,43.7758,43.3855,43.4491,406200
12/18/2013,44.1024,44.5055,43.7291,44.3867,510000
12/19/2013,44.2806,44.4461,44.1746,44.2424,556400
12/20/2013,44.183,44.2891,43.9115,44.1958,764200
12/23/2013,44.4164,44.5977,44.2933,44.4248,577800
12/24/2013,44.6157,44.9551,44.5988,44.6624,199400
12/26/2013,45.0697,45.0947,44.7218,44.9848,229400
12/27/2013,45.5236,45.5957,45.303,45.4133,542600
12/30/2013,44.8915,45.2436,44.8915,45.0145,555400
12/31/2013,45.2818,45.5703,45.194,45.5703,296400
1/2/2014,45.0697,45.0866,44.5436,44.8109,492000
1/3/2014,44.6157,44.76,44.4927,44.6412,495000
1/6/2014,44.7854,44.8067,44.4673,44.5351,1022600
1/7/2014,44.6115,44.6454,44.217,44.2339,389600
1/8/2014,44.1491,44.2721,43.8797,43.9285,432800
1/9/2014,43.6146,43.8564,43.394,43.797,587000
1/10/2014,43.3516,43.5,43.131,43.3982,612600
1/13/2014,42.1171,42.5243,41.9771,42.3801,2317600
1/14/2014,42.8552,42.8892,42.6558,42.6601,1052600
1/15/2014,42.7958,42.9528,42.7152,42.8128,664400
1/16/2014,42.974,43.1267,42.8255,43.0843,435800
1/17/2014,42.8976,43.0376,42.7916,42.8807,418200
1/21/2014,44.183,44.2594,43.9073,44.2,1317600
1/22/2014,44.5351,44.8024,44.4885,44.5988,1614400
1/23/2014,44.4079,44.4248,44.0601,44.1703,817000
1/24/2014,43.4873,43.7079,42.8255,42.8255,770800
1/27/2014,42.7576,42.8637,42.4437,42.4437,688400
1/28/2014,42.2825,42.3801,42.064,42.3164,739600
1/29/2014,41.4298,41.4977,41.0692,41.188,1151600
1/30/2014,40.8359,40.9886,40.3947,40.8995,3191400
1/31/2014,40.5093,40.9752,40.259,40.7214,836200
2/3/2014,40.8486,40.8826,40.0044,40.0681,693600
2/4/2014,40.4414,40.5135,40.2632,40.3905,613200
2/5/2014,40.0341,40.2038,39.9578,40.1656,393000
2/6/2014,40.3735,40.8105,40.3693,40.7638,516400
2/7/2014,40.9165,41.1753,40.7892,41.1456,483200
2/10/2014,41.2135,41.451,41.1795,41.3874,775400
2/11/2014,41.6547,41.9427,41.5868,41.871,562000
2/12/2014,42.1128,42.274,41.9813,42.1128,966200
2/13/2014,42.8086,43.1776,42.7492,43.1776,1076400
2/14/2014,43.0079,43.4194,42.9061,43.36,393200
2/18/2014,44.2297,44.5903,44.1533,44.2891,1895200
2/19/2014,44.0643,44.4121,43.9497,44.0006,1027600
2/20/2014,44.4461,44.6662,44.3739,44.5139,756000
2/21/2014,44.5818,44.7021,44.2806,44.357,413400
2/24/2014,44.463,44.9933,44.4545,44.76,457200
2/25/2014,44.9721,45.18,44.7133,44.7982,633600
2/26/2014,44.8533,45.0379,44.5479,44.62,688000
2/27/2014,45.5703,45.7909,45.1715,45.7909,1219600
2/28/2014,46.0878,46.3296,46.003,46.1514,799800
3/3/2014,45.6084,46.1557,45.4472,45.986,1518400
3/4/2014,46.3296,46.6223,46.249,46.3975,1017000
3/5/2014,47.335,47.3944,47.0211,47.0211,1072400
3/6/2014,47.1187,47.3987,47.089,47.1356,710200
3/7/2014,47.0508,47.1738,46.6817,47.0084,446800
3/10/2014,47.055,47.1866,46.7538,47.106,454800
3/11/2014,47.055,47.1653,46.6987,46.826,507200
3/12/2014,46.7429,47.0139,46.6292,46.7473,451800
3/13/2014,47.0314,47.0839,46.2226,46.3625,330200
3/14/2014,46.7779,47.1451,46.7035,46.7997,324000
3/17/2014,46.4981,46.8085,46.4718,46.568,304600
3/18/2014,46.6336,47.2937,46.6336,47.2063,340400
3/19/2014,46.8565,47.3287,46.3319,46.4631,468400
3/20/2014,46.5024,46.6161,46.1789,46.4412,371600
3/21/2014,46.3232,46.7647,46.3101,46.4806,862800
3/24/2014,46.38,46.533,46.1177,46.4543,416000
3/25/2014,46.721,47.1582,46.6423,47.0576,465600
3/26/2014,47.0052,47.0489,46.721,46.8216,671000
3/27/2014,47.2194,47.7746,47.0227,47.5123,768000
3/28/2014,48.2686,48.5464,48.2643,48.4348,827000
3/31/2014,48.7102,48.7845,48.4435,48.7145,344800
4/1/2014,48.3954,48.579,48.3211,48.5266,464000
4/2/2014,48.203,48.3517,48.0894,48.3123,390600
4/3/2014,48.1856,48.5266,47.9779,48.2074,313400
4/4/2014,48.5003,48.6883,48.4085,48.5178,285600
4/7/2014,48.4522,48.5397,48.0675,48.1287,491200
4/8/2014,49.178,49.7288,49.0949,49.4883,1159800
4/9/2014,50.1397,50.1397,49.6282,49.9518,780600
4/10/2014,50.1529,50.3714,49.79,49.8162,612000
4/11/2014,49.6151,49.7113,49.4709,49.5627,456600
4/14/2014,50.4545,50.6337,50.2053,50.4589,1078800
4/15/2014,50.5376,50.5769,49.9911,50.1441,1816400
4/16/2014,50.2228,50.3059,50.0217,50.3059,308200
4/17/2014,49.6545,50.1922,49.6239,50.1004,344600
4/21/2014,50.4458,50.4458,50.0173,50.3714,182600
4/22/2014,50.4895,50.6337,50.3015,50.4283,258400
4/23/2014,50.1878,50.3802,50.0436,50.0436,298600
4/24/2014,50.0261,50.3889,49.825,50.249,268400
4/25/2014,50.2009,50.5201,49.9911,50.507,377400
4/28/2014,50.472,51.0578,50.402,50.966,482800
4/29/2014,50.9879,51.3638,50.813,51.2808,520000
4/30/2014,50.4064,50.5376,50.1048,50.284,865000
5/1/2014,50.8698,51.0972,50.7999,51.0097,577400
5/2/2014,50.0217,50.2927,49.8905,50.2709,472200
5/5/2014,50.1966,50.3889,49.9723,50.2971,275200
5/6/2014,50.2053,50.3146,49.9605,50.1572,384800
5/7/2014,50.3846,50.8174,50.3102,50.6993,333600
5/8/2014,50.9179,51.1496,50.8348,50.9573,460800
5/9/2014,50.6775,50.7124,50.2053,50.437,930000
5/12/2014,51.1321,51.1868,50.931,51.0403,441800
5/13/2014,50.9354,50.9746,50.7562,50.9398,258000
5/14/2014,50.625,51.0053,50.5463,50.5988,433800
5/15/2014,50.8786,51.0359,50.6206,50.7037,451600
5/16/2014,51.5737,51.8622,51.5737,51.8622,426200
5/19/2014,52.0458,52.0633,51.7791,51.9628,786000
5/20/2014,51.3769,51.6349,51.2983,51.5474,366000
5/21/2014,51.9016,53.283,51.7879,52.9814,1058400
5/22/2014,52.6666,52.7759,52.0764,52.3081,858600
5/23/2014,51.5999,51.7791,51.5606,51.7573,347000
5/27/2014,51.954,52.1639,51.9016,52.0371,363000
5/28/2014,51.6436,51.871,51.5387,51.6567,265400
5/29/2014,52.4437,52.6797,52.2906,52.6797,316200
5/30/2014,52.8065,53.0644,52.7191,53.012,370000
6/2/2014,52.448,52.6098,52.2382,52.3999,399800
6/3/2014,52.1551,52.3693,52.107,52.3169,224600
6/4/2014,52.3344,52.3431,52.0546,52.3256,228000
6/5/2014,51.9977,52.1157,51.8054,52.0589,202200
6/6/2014,51.8666,52.2163,51.8316,52.1464,426600
6/9/2014,51.8404,52.0371,51.7923,51.9059,309000
6/10/2014,51.495,52.1158,51.4644,52.107,526000
6/11/2014,52.0633,52.1289,51.9496,52.0283,234800
6/12/2014,52.3999,52.5267,52.0852,52.1639,321600
6/13/2014,52.2032,52.4743,52.1289,52.2469,240200
6/16/2014,52.2819,52.5967,52.2294,52.4699,314200
6/17/2014,52.4393,52.6972,52.2885,52.636,435200
6/18/2014,52.7409,53.1038,52.4611,53.047,389800
6/19/2014,53.5366,53.6984,53.388,53.5978,421400
6/20/2014,53.6503,53.7803,53.5147,53.7683,322600
6/23/2014,53.2918,53.3574,52.6535,52.8677,338400
6/24/2014,52.9595,53.0513,52.7759,52.8939,314200
6/25/2014,52.3475,52.601,52.2688,52.3518,322000
6/26/2014,51.8229,52.2469,51.6742,52.1376,325800
6/27/2014,51.836,52.024,51.6742,51.9803,333400
6/30/2014,51.9103,52.1595,51.8491,52.0589,313400
7/1/2014,52.5704,52.9246,52.4262,52.6448,361000
7/2/2014,52.977,53.0688,52.8196,53.0382,304200
7/3/2014,53.047,53.7639,52.9858,53.6328,268000
7/7/2014,53.6284,53.7377,53.4841,53.7115,238000
7/8/2014,53.4666,53.5541,53.1781,53.3224,308000
7/9/2014,53.0338,53.4142,53.012,53.3574,261600
7/10/2014,52.8502,53.1082,52.706,53.0994,370200
7/11/2014,52.7234,53.1912,52.6754,53.1388,329600
7/14/2014,53.694,53.9301,53.6634,53.7377,429200
7/15/2014,53.4754,53.541,52.6841,52.7278,668200
7/16/2014,52.9377,52.9945,52.3081,52.4043,560800
7/17/2014,52.7322,53.082,52.6535,53.0426,308200
7/18/2014,52.7322,53.082,52.6535,53.0426,241400
7/21/2014,52.2469,52.5486,52.2163,52.2863,610200
7/22/2014,52.7103,52.7541,52.5451,52.6185,238400
7/23/2014,52.8852,53.0601,52.7715,52.8196,279200
7/24/2014,52.9552,52.9552,52.7453,52.8021,132200
7/25/2014,52.5617,52.6491,52.4218,52.5836,126400
7/28/2014,53.0338,53.0732,52.5617,52.6185,198200
7/29/2014,52.8327,53.0207,52.6098,52.7234,209000
7/30/2014,52.4131,52.4961,52.0065,52.0065,352400
7/31/2014,51.8622,51.8622,51.2895,51.3245,261200
8/1/2014,50.6206,50.9485,50.5463,50.7605,396800
8/4/2014,50.8174,50.8174,50.2329,50.6425,331200
8/5/2014,50.7999,50.8917,50.5245,50.5725,312200
8/6/2014,50.5419,51.0228,50.5419,50.9441,320400
8/7/2014,50.7474,50.8348,50.2534,50.4764,268400
8/8/2014,50.166,50.7212,50.013,50.7212,361200
8/11/2014,50.9398,50.9485,50.6206,50.7124,721800
8/12/2014,50.6206,50.9135,50.5813,50.9135,258200
8/13/2014,50.8217,50.9092,50.5988,50.848,255600
8/14/2014,51.2764,51.3769,51.0972,51.3551,384400
8/15/2014,51.7966,51.8447,51.1496,51.4862,317200
8/18/2014,51.7485,52.0012,51.6873,51.9715,204800
8/19/2014,52.2338,52.2557,51.9496,52.1595,253600
8/20/2014,51.861,51.923,51.6356,51.7635,238000
8/21/2014,51.7147,51.8344,51.6172,51.7014,338800
8/22/2014,51.3424,51.5552,51.2893,51.3735,334600
8/25/2014,51.502,51.8432,51.502,51.8211,174000
8/26/2014,51.9319,52.0426,51.6261,51.7147,189800
8/27/2014,51.666,52.0427,51.6305,52.0338,305600
8/28/2014,51.9585,52.1384,51.9363,51.9762,175800
8/29/2014,52.3307,52.4814,52.0692,52.4814,237400
9/2/2014,52.3706,52.3928,52.1535,52.251,327600
9/3/2014,52.4991,52.4991,52.0515,52.251,287800
9/4/2014,52.2244,52.4725,51.9983,52.1535,219400
9/5/2014,51.9496,52.2066,51.7679,52.2066,177800
9/8/2014,51.174,51.8211,51.1031,51.4621,640000
9/9/2014,51.4975,51.4975,51.2316,51.3602,319200
9/10/2014,51.7236,52.0648,51.5862,52.0604,282000
9/11/2014,52.0825,52.2066,51.8742,52.1269,231800
9/12/2014,52.3928,52.4282,52.1889,52.3174,382000
9/15/2014,52.3263,52.4105,52.1756,52.3617,400200
9/16/2014,51.7812,52.2864,51.7369,52.2111,307000
9/17/2014,52.4548,52.4858,52.0737,52.2687,243600
9/18/2014,52.4725,52.5833,52.2953,52.4903,272600
9/19/2014,52.8271,52.8271,52.5324,52.672,340000
9/22/2014,52.2465,52.57,52.1588,52.508,290062
9/23/2014,51.4887,51.7236,51.3513,51.4577,323930
9/24/2014,51.7502,51.9585,51.5153,51.9141,230048
9/25/2014,51.3424,51.3469,50.8682,51.0145,389864
9/26/2014,51.0322,51.0322,50.5802,50.8594,296178
9/29/2014,50.2699,50.7066,50.2035,50.6688,456076
9/30/2014,50.0661,50.3054,49.9198,50.1148,649910
10/1/2014,50.1015,50.1414,49.8799,49.9996,254114
10/2/2014,50.0085,50.0838,49.3526,49.8844,354078
10/3/2014,49.5431,49.7426,49.3393,49.3526,462726
10/6/2014,49.6052,49.8888,49.2949,49.8401,331206
10/7/2014,49.5963,49.7248,49.1354,49.2019,237038
10/8/2014,49.4013,50.3143,49.3526,50.2921,327406
10/9/2014,50.3807,50.4516,49.3304,49.5874,395860
10/10/2014,49.0157,49.2373,48.8296,48.9404,866068
10/13/2014,48.7277,49.0069,48.444,48.5194,570868
10/14/2014,48.3111,48.7454,48.1737,48.249,615786
10/15/2014,48.5859,48.7633,47.4247,48.2845,507996
10/16/2014,48.1294,48.5814,48.0452,48.2136,629850
10/17/2014,48.8296,49.4988,48.6922,49.4323,1211324
10/20/2014,49.2196,49.6539,49.1487,49.6096,234668
10/21/2014,49.3703,49.9774,49.3437,49.9774,660170
10/22/2014,47.6818,48.3022,47.6507,47.9565,2038564
10/23/2014,48.0363,48.1914,47.7793,47.961,1065638
10/24/2014,48.0319,48.3864,48.0053,48.3864,372134
10/27/2014,48.2668,48.7587,48.1737,48.5814,292170
10/28/2014,49.224,49.224,48.8163,49.0734,607914
10/29/2014,49.2373,49.5919,48.9404,49.1487,326342
10/30/2014,48.9271,49.5475,48.7853,49.2595,205018
10/31/2014,50.0528,50.4109,49.9597,50.3276,455028
11/3/2014,49.9021,50.0262,49.6096,49.9331,293072
11/4/2014,50.4516,50.6841,50.3497,50.6245,347154
11/5/2014,50.4428,50.8243,50.3586,50.8018,266216
11/6/2014,50.8993,51.0012,50.5137,50.5802,1302614
11/7/2014,50.4428,50.6289,50.1237,50.6289,303762
11/10/2014,51.0499,51.0499,50.6555,50.815,224210
11/11/2014,51.1386,51.3557,51.0765,51.2361,252866
11/12/2014,50.7796,50.9569,50.6976,50.9081,165564
11/13/2014,51.174,51.5596,51.0677,51.276,158360
11/14/2014,50.7929,50.9059,50.6378,50.8018,258298
11/17/2014,51.0233,51.6083,51.0233,51.5463,246672
11/18/2014,51.4532,51.541,51.3381,51.4488,192968
11/19/2014,51.4754,51.9141,51.3646,51.8211,218296
11/20/2014,51.5374,51.728,51.4222,51.4754,819170
11/21/2014,51.4045,51.6305,51.2981,51.5596,671320
11/24/2014,51.697,51.7679,51.4931,51.5773,280466
11/25/2014,51.7324,51.9319,51.5463,51.8122,260084
11/26/2014,51.666,51.9053,51.6128,51.8565,241988
11/28/2014,52.375,52.765,52.2997,52.3706,227994
12/1/2014,52.1756,52.2421,51.7413,51.8964,309046
12/2/2014,52.2199,52.2642,51.8698,52.0825,541778
12/3/2014,52.3352,52.3573,52.0915,52.2953,314178
12/4/2014,51.8875,52.1845,51.7723,52.1269,271318
12/5/2014,51.8344,51.9319,51.6438,51.8698,343256
12/8/2014,51.1253,51.3854,51.0455,51.1519,435796
12/9/2014,50.425,50.6112,50.168,50.6112,576546
12/10/2014,50.2168,50.2655,49.7603,49.8666,792960
12/11/2014,48.7454,49.1443,48.741,48.8961,693072
12/12/2014,48.2003,48.413,47.2297,47.2696,631082
12/15/2014,47.3449,47.5267,46.1751,46.5428,674808
12/16/2014,46.7954,47.8147,46.7112,47.0657,1301300
12/17/2014,46.5871,47.1632,46.4098,46.8885,597352
12/18/2014,47.4247,48.2136,47.4247,48.1781,383862
12/19/2014,47.828,48.6559,47.6948,48.413,927430
12/22/2014,48.7365,49.0202,48.7188,48.9182,293080
12/23/2014,48.5814,48.6169,48.218,48.413,686154
12/24/2014,48.8562,48.9138,48.5415,48.8916,243130
12/26/2014,48.2845,49.0202,47.8679,48.9537,136918
12/29/2014,48.9049,48.967,48.6791,48.6834,252172
12/30/2014,48.1959,48.2889,47.9078,47.9432,484728
12/31/2014,48.577,48.577,47.6729,47.7837,238114
1/2/2015,47.4646,47.596,46.831,47.0303,400382
1/5/2015,46.5738,46.7156,45.8958,46.2813,941904
1/6/2015,46.1484,46.5428,45.9312,46.0065,660740
1/7/2015,46.1262,46.1705,45.426,46.1705,618898
1/8/2015,46.5871,47.1322,46.5605,46.9106,364264
1/9/2015,47.1322,47.1322,46.5029,46.6669,278214
1/12/2015,47.3937,47.438,47.015,47.212,811358
1/13/2015,48.0363,48.351,47.5532,47.8546,564314
1/14/2015,47.2031,47.8192,47.079,47.664,384754
1/15/2015,48.1604,48.3554,47.8816,48.2136,613374
1/16/2015,48.054,48.3022,47.8369,48.2047,340274
1/20/2015,48.5947,48.7676,48.3133,48.6745,318130
1/21/2015,49.1974,49.521,49.0177,49.4722,819618
1/22/2015,49.4545,50.0461,49.4157,49.9907,491362
1/23/2015,50.2699,50.5225,50.0882,50.2123,678090
1/26/2015,50.2389,50.815,49.9996,50.496,532526
1/27/2015,50.5979,50.8727,50.363,50.527,617162
1/28/2015,50.9436,50.948,50.199,50.2832,409678
1/29/2015,50.9702,50.9923,50.4694,50.9303,1253028
1/30/2015,50.7353,50.7353,49.7869,49.9243,456634
2/2/2015,49.8755,50.3852,49.7248,50.3852,440580
2/3/2015,50.0173,50.6954,50.004,50.6954,412854
2/4/2015,50.2699,50.4915,50.106,50.2744,376782
2/5/2015,50.0572,50.2832,49.6982,50.2832,572038
2/6/2015,49.2905,49.326,48.8882,49.1443,884144
2/9/2015,48.3687,48.803,48.3421,48.608,749644
2/10/2015,49.3437,49.5741,49.1886,49.419,309430
2/11/2015,49.0512,49.4102,48.9714,49.3969,382840
2/12/2015,49.3791,49.9154,49.3658,49.8977,348042
2/13/2015,49.2595,49.2949,48.8695,49.2506,685580
2/17/2015,49.4678,50.0794,49.3481,49.9331,418244
2/18/2015,49.2373,49.7115,49.1221,49.6229,493048
2/19/2015,49.9907,50.2478,49.9079,50.0262,946324
2/20/2015,50.0749,50.3719,49.778,50.2788,393616
2/23/2015,50.6732,51.1519,50.5757,50.9613,634036
2/24/2015,51.2715,51.4089,51.0145,51.2937,483602
2/25/2015,51.0411,51.3203,50.6112,51.0765,511698
2/26/2015,51.6349,51.9053,51.6349,51.8521,764960
2/27/2015,51.533,52.1155,51.4665,51.6172,261502
3/2/2015,51.0455,51.3735,51.0012,51.2937,499200
3/3/2015,51.5064,51.564,51.2405,51.5108,482006
3/4/2015,51.2405,51.5773,51.0985,51.502,363878
3/5/2015,52.5036,52.5523,52.2642,52.4061,1233558
3/6/2015,51.6748,51.6748,50.6422,50.7973,841764
3/9/2015,50.4738,50.5846,50.1547,50.4029,450864
3/10/2015,49.6318,49.6628,48.7498,48.9094,1253614
3/11/2015,48.351,48.4485,47.9299,48.0186,608398
3/12/2015,48.6701,48.7498,48.0939,48.3066,518236
3/13/2015,47.7084,47.8236,47.3184,47.7881,504448
3/16/2015,48.1737,48.8296,48.1737,48.6435,492838
3/17/2015,48.1781,48.7587,48.1116,48.6124,506192
3/18/2015,49.0456,50.3074,48.9499,50.1529,979792
3/19/2015,49.2598,49.4557,48.959,49,1047916
3/20/2015,49.5104,49.9296,49.4147,49.6197,987270
3/23/2015,50.203,50.5129,50.162,50.2395,443932
3/24/2015,50.3169,50.4035,49.5611,49.679,685818
3/25/2015,49.7109,49.7656,49.1139,49.1823,622538
3/26/2015,48.6264,48.6765,48.1433,48.4486,666138
3/27/2015,48.2162,48.5945,48.0681,48.3302,477414
3/30/2015,48.2162,48.6993,48.1527,48.6081,348396
3/31/2015,47.0907,47.5783,47.0041,47.2866,1144830
4/1/2015,47.8471,48.0431,47.6011,47.9018,794156
4/2/2015,48.1889,48.5489,48.1205,48.4577,410628
4/6/2015,48.5033,49.1458,48.4687,48.6947,455288
4/7/2015,49.2142,49.4192,48.9089,48.9772,447060
4/8/2015,49.319,49.3691,48.6491,48.7539,436020
4/9/2015,49.0593,49.082,48.7585,48.9636,318504
4/10/2015,48.9499,49.7154,48.9043,49.5195,464746
4/13/2015,48.9317,49.1048,48.795,48.9089,488394
4/14/2015,49.3965,49.7701,49.2187,49.6334,404394
4/15/2015,49.884,50.0527,49.6516,49.6972,548440
4/16/2015,50.6177,51.1529,50.4537,50.9458,781578
4/17/2015,50.8455,50.923,50.645,50.8774,553080
4/20/2015,51.0597,51.1964,50.8866,50.9185,396666
4/21/2015,51.3833,51.5519,51.0916,51.16,422318
4/22/2015,51.2329,51.4972,50.9048,51.3058,715930
4/23/2015,51.1828,51.6384,51.0688,51.4926,334910
4/24/2015,51.3468,51.8298,51.2693,51.6065,348862
4/27/2015,51.7615,51.7915,51.406,51.4379,255594
4/28/2015,50.9185,51.4881,50.7638,51.4881,431988
4/29/2015,51.0825,51.2329,50.4719,50.6223,508946
4/30/2015,50.1802,50.4992,50.1028,50.1757,496994
5/1/2015,50.1848,50.6815,50.0299,50.6815,652158
5/4/2015,50.2167,50.604,50.2076,50.604,184676
5/5/2015,49.884,49.9342,49.0729,49.278,620082
5/6/2015,49.9159,49.9296,49.5423,49.7747,348968
5/7/2015,49.3737,50.08,49.3372,50.0618,688484
5/8/2015,50.964,51.365,50.9276,51.1554,367912
5/11/2015,51.2876,51.5655,51.1691,51.2283,481592
5/12/2015,50.4947,51.0597,50.4491,50.9504,513322
5/13/2015,51.2876,51.4516,51.0415,51.2329,342610
5/14/2015,51.7159,52.0212,51.5746,52.0075,314178
5/15/2015,51.4744,51.8663,51.3878,51.8663,355220
5/18/2015,51.1281,51.479,51.1235,51.2921,293586
5/19/2015,51.4288,51.5929,51.3012,51.3969,235488
5/20/2015,51.4516,51.7888,51.4516,51.6157,249294
5/21/2015,51.6977,51.9984,51.5245,51.807,321208
5/22/2015,51.6521,51.6521,51.0597,51.119,264932
5/26/2015,51.0552,51.0552,50.4582,50.7088,277400
5/27/2015,50.9048,51.4106,50.7954,51.3696,909344
5/28/2015,51.52,51.6157,51.2602,51.5382,385748
5/29/2015,50.9504,51.0187,50.1164,50.4537,410472
6/1/2015,50.481,50.481,49.6061,49.8795,666136
6/2/2015,49.1686,49.3008,48.8906,49.1868,1455806
6/3/2015,49.6015,49.7838,49.2734,49.3509,378920
6/4/2015,49.1549,49.5423,49.0137,49.0957,301038
6/5/2015,48.1798,48.2253,47.7104,47.7104,520290
6/8/2015,47.7241,47.8699,47.5008,47.6922,888118
6/9/2015,47.8973,47.9929,47.4917,47.8699,309652
6/10/2015,48.1661,48.7767,48.1023,48.4942,261876
6/11/2015,48.6628,48.8816,48.5215,48.6218,309048
6/12/2015,48.28,48.5945,48.1069,48.558,326220
6/15/2015,48.5352,48.6537,48.3757,48.5079,422658
6/16/2015,49.9342,50.2577,49.7701,49.8886,1609200
6/17/2015,50.0754,50.5767,49.9251,50.4901,337518
6/18/2015,50.9731,51.5746,50.9504,51.3787,435064
6/19/2015,51.3058,51.479,51.1964,51.2557,381282
6/22/2015,51.5154,51.8207,51.3514,51.6202,291132
6/23/2015,51.561,51.5974,51.2374,51.3149,545166
6/24/2015,51.6612,51.7843,51.1782,51.242,316536
6/25/2015,51.3468,51.3559,50.923,51.0552,240282
6/26/2015,51.0233,51.2101,50.8091,51.0643,417070
6/29/2015,50.358,50.5949,49.7154,49.7154,662862
6/30/2015,49.3919,49.442,48.9098,49.3281,1030126
7/1/2015,49.9342,50.0253,49.6608,49.8066,365080
7/2/2015,49.761,49.8795,49.6653,49.8704,272012
7/6/2015,49.3873,49.8851,49.3828,49.5605,384674
7/7/2015,49.0046,49.7419,48.7175,49.6152,1068460
7/8/2015,49.3737,49.4876,49.1276,49.2279,322152
7/9/2015,49.9342,50.0754,49.4785,49.5651,466872
7/10/2015,51.2101,51.4607,51.0506,51.2739,1226236
7/13/2015,50.9731,51.4015,50.9731,51.0506,691894
7/14/2015,51.7979,51.8207,51.4562,51.7751,311362
7/15/2015,51.725,52.044,51.5291,51.7432,661424
7/16/2015,52.1898,52.3858,52.0167,52.2399,342236
7/17/2015,51.6977,52.1898,51.6977,52.1898,224028
7/20/2015,51.7022,52.1124,51.6293,51.9984,434510
7/21/2015,52.0577,52.0577,51.7979,51.9711,258958
7/22/2015,51.1919,51.4106,51.1098,51.4106,662922
7/23/2015,50.9048,50.9367,50.5539,50.6906,1122876
7/24/2015,50.6223,50.7343,50.1119,50.2805,451122
7/27/2015,50.1301,50.1483,49.7473,50.0435,358808
7/28/2015,50.3033,50.8957,50.1392,50.8957,367830
7/29/2015,52.3584,52.5635,52.1762,52.3539,717386
7/30/2015,53.0101,53.3336,52.9417,53.2197,1156166
7/31/2015,54.1721,54.2404,53.9898,54.2267,1449740
8/3/2015,53.7984,53.9305,53.6116,53.844,483548
8/4/2015,54.3726,54.4956,54.1356,54.1356,420106
8/5/2015,54.4865,54.5412,54.1675,54.3953,442094
8/6/2015,54.605,54.6414,53.9852,54.0581,486022
8/7/2015,53.5614,53.8713,53.4521,53.8303,357658
8/10/2015,53.6708,54.3407,53.6708,54.2905,351986
8/11/2015,53.6161,53.689,53.4247,53.6298,421800
8/12/2015,52.682,53.2014,52.4678,53.1969,426176
